inbound_date,supplier_id,delivery_note_id,product_id,received_qty,rejected_qty,inbound_status,rejected_reason,unloading_started_time,unloading_completed_time,inbound_putaway_completed_time
2023-07-22,SUP008,433298,225504,930,0,Accepted,,12:57:00,14:21:00,14:35:00
2023-06-14,SUP081,959197,675369,1517,0,Accepted,,10:41:00,12:43:00,12:58:00
2023-12-20,SUP086,959235,204945,1229,0,Accepted,,14:53:00,15:54:00,16:20:00
2022-04-19,SUP038,163908,626456,473,0,Accepted,,10:38:00,13:22:00,13:44:00
2022-04-21,SUP041,223733,147007,2136,0,Accepted,,12:31:00,14:23:00,15:06:00
2024-04-24,SUP081,391635,400921,1817,74,On-hold,Regulatory issue,11:38:00,14:32:00,15:07:00
2023-03-12,SUP037,684288,781897,515,0,Accepted,,09:10:00,10:42:00,11:03:00
2024-08-01,SUP046,353233,546962,1881,0,Accepted,,14:39:00,17:07:00,17:17:00
2022-08-11,SUP039,632699,882386,664,0,Accepted,,13:06:00,16:01:00,16:45:00
2024-01-11,SUP084,102086,171063,490,0,Accepted,,10:30:00,12:50:00,13:34:00
2022-07-02,SUP001,426091,245992,230,2,On-hold,Regulatory issue,09:18:00,11:54:00,12:26:00
2022-05-02,SUP091,225510,792239,2432,0,Accepted,,13:13:00,15:17:00,15:36:00
2022-02-16,SUP007,120664,845459,1018,0,Accepted,,09:37:00,11:59:00,12:30:00
2024-12-01,SUP078,684926,980008,1204,0,Accepted,,11:24:00,13:39:00,14:20:00
2024-10-19,SUP001,292120,494259,920,0,Accepted,,10:24:00,12:55:00,13:22:00
2024-02-28,SUP028,927852,100820,1599,0,Accepted,,11:02:00,12:50:00,13:25:00
2024-09-22,SUP050,469302,266059,314,0,Accepted,,14:36:00,16:26:00,17:11:00
2024-12-20,SUP066,390237,533717,2302,0,Accepted,,14:46:00,16:16:00,16:33:00
2023-10-15,SUP048,579137,944462,731,0,Accepted,,13:40:00,15:55:00,16:26:00
2023-06-07,SUP037,326868,585758,1623,0,Accepted,,14:21:00,15:58:00,16:26:00
2022-09-27,SUP074,249745,261489,1623,7,Rejected,Regulatory issue,14:04:00,15:53:00,16:30:00
2024-11-09,SUP000,567070,790966,427,0,Accepted,,11:18:00,12:27:00,12:50:00
2023-04-26,SUP000,381691,663408,1956,0,Accepted,,09:48:00,10:50:00,11:02:00
2022-04-16,SUP046,173413,448995,519,0,Accepted,,14:25:00,15:38:00,15:58:00
2024-06-20,SUP064,123830,231289,182,0,Accepted,,13:48:00,15:08:00,15:31:00
2022-12-22,SUP065,626809,125161,476,0,Accepted,,14:36:00,15:45:00,15:58:00
2024-06-03,SUP081,129936,938002,2169,0,Accepted,,11:07:00,12:49:00,13:11:00
2024-03-11,SUP069,762406,749189,1265,0,Accepted,,10:51:00,12:17:00,12:53:00
2024-06-21,SUP090,670714,399703,794,0,Accepted,,12:56:00,14:37:00,15:14:00
2022-06-14,SUP026,326868,585758,2239,0,Accepted,,13:58:00,15:31:00,16:16:00
2023-04-09,SUP076,163624,221001,1598,0,Accepted,,14:43:00,16:18:00,16:44:00
2022-04-23,SUP087,670714,399703,2338,0,Accepted,,11:02:00,12:47:00,13:09:00
2022-06-27,SUP098,104257,395345,2468,63,On-hold,Regulatory issue,11:22:00,13:03:00,13:24:00
2023-02-18,SUP004,658934,726756,1635,0,Accepted,,09:21:00,10:56:00,11:09:00
2023-10-14,SUP028,515197,767154,2274,0,Accepted,,10:07:00,12:18:00,13:02:00
2024-07-28,SUP013,893781,433856,1400,0,Accepted,,14:11:00,16:09:00,16:51:00
2023-06-08,SUP097,407345,802436,1560,0,Accepted,,12:03:00,14:48:00,15:21:00
2024-06-14,SUP062,927852,100820,1172,0,Accepted,,14:33:00,17:27:00,18:12:00
2024-01-04,SUP095,724610,737504,1771,0,Accepted,,10:27:00,11:43:00,11:53:00
2022-07-26,SUP068,927852,100820,1163,0,Accepted,,10:34:00,12:27:00,12:59:00
2024-10-10,SUP076,703764,737717,539,3,Rejected,Quality Issue,11:17:00,14:02:00,14:25:00
2024-08-08,SUP082,454217,953092,430,0,Accepted,,09:28:00,10:46:00,11:23:00
2023-11-07,SUP035,705513,879903,783,0,Accepted,,14:24:00,17:10:00,17:42:00
2023-11-01,SUP053,884551,668325,1502,0,Accepted,,14:05:00,15:24:00,15:42:00
2022-12-01,SUP064,621684,108612,1330,0,Accepted,,09:53:00,11:48:00,12:04:00
2024-06-17,SUP049,166990,384532,1584,0,Accepted,,10:08:00,11:28:00,11:43:00
2022-11-27,SUP084,325310,758566,964,0,Accepted,,12:49:00,14:39:00,15:03:00
2022-11-14,SUP042,647982,709214,1672,0,Accepted,,11:52:00,13:02:00,13:42:00
2022-09-20,SUP055,664463,939609,198,0,Accepted,,13:30:00,15:20:00,15:51:00
2022-11-26,SUP079,884551,668325,1990,0,Accepted,,09:57:00,12:24:00,12:54:00
2023-03-26,SUP044,853330,354864,726,0,Accepted,,10:31:00,12:00:00,12:24:00
2022-06-03,SUP066,364381,469834,660,0,Accepted,,13:07:00,14:25:00,15:00:00
2024-08-11,SUP065,880042,869908,1236,0,Accepted,,14:04:00,16:02:00,16:35:00
2022-01-01,SUP064,870143,270174,1643,0,Accepted,,12:29:00,14:32:00,15:02:00
2023-12-15,SUP056,221840,752082,2087,13,Rejected,Quality Issue,13:22:00,15:49:00,16:30:00
2022-10-17,SUP054,781859,372197,963,0,Accepted,,14:19:00,16:45:00,17:28:00
2024-07-27,SUP020,454226,716382,2301,0,Accepted,,14:24:00,17:22:00,17:42:00
2023-08-18,SUP027,296914,200659,2496,0,Accepted,,14:12:00,15:38:00,16:20:00
2024-02-20,SUP055,997198,112721,614,0,Accepted,,13:39:00,15:19:00,16:04:00
2024-03-21,SUP095,397502,882856,792,0,Accepted,,09:50:00,12:21:00,12:53:00
2023-10-20,SUP006,405294,190312,1356,0,Accepted,,10:09:00,12:11:00,12:45:00
2023-12-09,SUP043,501428,279775,194,5,Rejected,Regulatory issue,13:17:00,15:06:00,15:40:00
2024-05-11,SUP042,994860,611471,1026,43,Rejected,Regulatory issue,14:24:00,16:08:00,16:25:00
2022-12-02,SUP079,494895,830904,2392,0,Accepted,,14:09:00,15:49:00,16:16:00
2022-06-15,SUP067,385737,210477,2344,67,Rejected,Quality Issue,11:50:00,14:23:00,15:07:00
2023-02-26,SUP039,379395,157667,1613,0,Accepted,,13:54:00,16:38:00,17:11:00
2023-02-02,SUP055,729542,542632,1359,0,Accepted,,14:06:00,16:24:00,16:34:00
2022-11-19,SUP023,256745,930403,102,0,Accepted,,09:35:00,12:01:00,12:39:00
2022-12-30,SUP064,566811,934703,1769,0,Accepted,,12:08:00,14:50:00,15:07:00
2022-06-15,SUP078,114889,428326,1426,0,Accepted,,09:32:00,10:55:00,11:12:00
2024-08-30,SUP010,460375,255596,2210,0,Accepted,,10:28:00,12:07:00,12:17:00
2024-05-07,SUP092,904668,656716,869,13,Rejected,Regulatory issue,12:12:00,13:26:00,13:55:00
2022-05-31,SUP022,646631,116721,663,0,Accepted,,11:56:00,13:39:00,14:13:00
2024-06-18,SUP074,570479,396650,986,0,Accepted,,11:12:00,13:54:00,14:08:00
2022-02-26,SUP014,739502,103523,651,0,Accepted,,10:56:00,12:10:00,12:28:00
2022-01-27,SUP056,898794,946470,847,0,Accepted,,12:00:00,13:34:00,14:16:00
2022-02-09,SUP027,649364,976864,108,0,Accepted,,14:20:00,16:09:00,16:21:00
2023-11-28,SUP099,647991,241688,2150,0,Accepted,,14:36:00,16:11:00,16:48:00
2023-03-03,SUP030,895747,364638,2419,0,Accepted,,10:42:00,13:06:00,13:22:00
2024-06-04,SUP005,574443,709603,1023,0,Rejected,Regulatory issue,14:48:00,17:22:00,18:00:00
2023-02-09,SUP024,999853,181242,788,0,Accepted,,13:30:00,15:05:00,15:21:00
2022-03-28,SUP076,229788,352497,1948,0,Accepted,,12:37:00,15:36:00,15:46:00
2022-10-06,SUP057,980515,581829,2164,0,Accepted,,14:48:00,17:05:00,17:40:00
2024-05-22,SUP062,809941,712933,682,0,Accepted,,09:59:00,11:29:00,11:44:00
2024-04-09,SUP063,324600,140557,1199,0,Accepted,,13:11:00,16:01:00,16:39:00
2023-12-04,SUP015,744444,512005,2023,0,Accepted,,11:35:00,13:07:00,13:50:00
2023-07-09,SUP039,249284,206921,1003,0,Accepted,,13:45:00,16:10:00,16:27:00
2023-05-11,SUP073,167610,782385,227,0,Accepted,,11:16:00,13:38:00,14:23:00
2022-06-20,SUP070,348718,924970,2370,0,Accepted,,10:35:00,11:56:00,12:33:00
2023-10-21,SUP072,689596,252823,1290,0,Accepted,,14:43:00,17:22:00,17:44:00
2022-11-22,SUP072,194265,803686,524,0,Accepted,,13:59:00,16:06:00,16:40:00
2022-01-12,SUP014,597240,634921,1932,0,Accepted,,12:39:00,15:10:00,15:38:00
2024-09-15,SUP072,970216,165567,1672,0,Accepted,,09:26:00,12:16:00,12:38:00
2023-07-07,SUP057,738295,472851,1226,0,Accepted,,13:53:00,16:16:00,16:59:00
2023-08-11,SUP070,473370,148157,112,3,Rejected,Regulatory issue,12:47:00,15:31:00,15:48:00
2022-06-18,SUP068,402789,862812,610,0,Accepted,,10:28:00,13:26:00,13:50:00
2022-10-25,SUP017,794886,111163,987,0,Accepted,,10:56:00,13:13:00,13:44:00
2022-02-11,SUP025,143900,893365,1316,60,Rejected,Regulatory issue,13:26:00,16:25:00,17:00:00
2022-09-25,SUP086,672982,682838,2053,0,Accepted,,09:59:00,11:12:00,11:44:00
2022-08-03,SUP007,926453,435709,1861,0,Accepted,,09:26:00,10:51:00,11:22:00
2022-02-17,SUP014,356203,767135,454,0,Accepted,,12:25:00,14:09:00,14:46:00
2024-08-07,SUP078,760454,823071,2144,0,Accepted,,12:09:00,13:47:00,14:14:00
2024-12-11,SUP042,366802,262139,344,0,Accepted,,12:59:00,14:09:00,14:21:00
2022-11-06,SUP007,159511,423683,134,0,Accepted,,09:16:00,12:10:00,12:26:00
2023-09-23,SUP012,340927,200202,809,39,On-hold,Regulatory issue,14:27:00,16:29:00,16:55:00
2023-10-09,SUP038,464239,830849,1696,0,Accepted,,12:36:00,15:31:00,15:52:00
2022-06-08,SUP012,792746,278423,2431,0,Accepted,,14:58:00,16:49:00,17:34:00
2023-06-13,SUP063,194205,463834,1288,0,Accepted,,09:34:00,11:33:00,11:50:00
2024-01-21,SUP010,792826,510342,1803,0,Accepted,,12:55:00,15:33:00,15:46:00
2024-01-29,SUP000,999853,181242,2032,0,Accepted,,11:48:00,12:51:00,13:13:00
2023-06-22,SUP043,313284,540579,2326,0,Accepted,,11:07:00,13:50:00,14:35:00
2022-10-28,SUP037,526379,106312,1535,0,Accepted,,10:39:00,11:41:00,12:18:00
2022-06-20,SUP007,670776,216629,618,0,Accepted,,14:18:00,16:58:00,17:09:00
2023-11-24,SUP006,802626,754441,1437,0,Accepted,,13:49:00,15:47:00,16:21:00
2023-09-17,SUP019,746042,234470,2176,0,Accepted,,11:30:00,13:13:00,13:51:00
2024-03-05,SUP053,385737,210477,207,0,Accepted,,11:25:00,12:38:00,13:13:00
2023-03-06,SUP099,657262,681468,1747,0,Accepted,,12:44:00,14:02:00,14:13:00
2022-03-30,SUP007,606551,136260,727,0,Accepted,,14:09:00,16:20:00,16:34:00
2022-06-16,SUP008,769999,819930,125,0,Accepted,,13:55:00,15:15:00,15:48:00
2024-05-12,SUP040,564957,262013,1988,0,Accepted,,09:49:00,12:06:00,12:35:00
2024-02-17,SUP061,583019,695171,1607,0,Accepted,,10:30:00,11:51:00,12:09:00
2024-01-01,SUP034,990636,760117,152,0,Accepted,,13:50:00,16:23:00,16:33:00
2023-11-27,SUP085,819329,557261,164,0,Accepted,,14:33:00,15:42:00,16:18:00
2023-03-02,SUP079,112424,690495,498,0,Accepted,,12:24:00,13:58:00,14:17:00
2024-04-26,SUP092,851749,470894,1375,0,Accepted,,14:36:00,16:08:00,16:53:00
2023-10-23,SUP048,470326,949310,771,0,Accepted,,13:34:00,15:20:00,15:50:00
2024-03-25,SUP049,225510,792239,1623,0,Accepted,,11:26:00,12:34:00,13:14:00
2023-04-12,SUP017,978371,672033,2488,0,Accepted,,12:14:00,13:50:00,14:23:00
2023-01-05,SUP052,552929,620011,1655,0,Accepted,,12:09:00,14:49:00,15:07:00
2022-12-27,SUP014,583046,334124,986,0,Accepted,,10:34:00,11:53:00,12:36:00
2022-08-15,SUP094,664668,888826,1275,59,Rejected,Quality Issue,11:28:00,13:05:00,13:42:00
2023-03-31,SUP018,733908,922686,420,0,Accepted,,14:07:00,17:03:00,17:29:00
2023-03-06,SUP029,114762,453351,2059,0,Accepted,,12:13:00,13:50:00,14:23:00
2024-10-06,SUP042,246837,162767,1365,0,Accepted,,09:21:00,10:34:00,11:18:00
2022-11-08,SUP003,820312,828370,1300,0,Accepted,,14:49:00,16:01:00,16:23:00
2023-10-22,SUP012,694857,987255,983,8,Rejected,Quality Issue,14:53:00,16:42:00,17:18:00
2024-12-11,SUP032,972917,367929,638,0,Accepted,,12:13:00,13:53:00,14:05:00
2024-12-24,SUP054,199815,746222,438,2,Rejected,Quality Issue,10:37:00,12:07:00,12:28:00
2023-02-16,SUP058,802626,754441,2076,0,Accepted,,12:59:00,15:03:00,15:40:00
2024-01-07,SUP032,712163,551060,1971,0,Accepted,,11:34:00,12:43:00,12:55:00
2022-09-08,SUP039,952033,200959,2494,0,Accepted,,11:39:00,13:53:00,14:27:00
2022-06-04,SUP012,231661,266952,819,0,Accepted,,11:10:00,12:35:00,13:04:00
2023-06-06,SUP081,825725,850499,1325,0,Accepted,,14:09:00,17:05:00,17:44:00
2024-03-20,SUP023,707403,737329,417,0,Accepted,,14:16:00,16:04:00,16:19:00
2022-07-26,SUP017,237500,544222,536,0,Accepted,,10:55:00,13:44:00,14:29:00
2024-04-12,SUP066,251772,624784,465,0,Accepted,,12:56:00,14:27:00,14:47:00
2023-04-25,SUP040,129936,938002,2447,0,Accepted,,09:00:00,11:32:00,11:46:00
2022-05-10,SUP059,906058,489666,620,0,Accepted,,10:58:00,13:37:00,14:17:00
2024-02-25,SUP088,820312,828370,1226,0,Accepted,,09:09:00,11:19:00,12:02:00
2022-12-31,SUP032,566811,934703,1308,0,Accepted,,10:17:00,11:19:00,11:47:00
2022-09-05,SUP077,112424,690495,681,0,Accepted,,10:43:00,12:11:00,12:46:00
2023-09-24,SUP097,220050,162930,1442,0,Accepted,,11:26:00,13:59:00,14:21:00
2024-09-13,SUP089,127159,420100,204,0,Accepted,,09:02:00,10:09:00,10:49:00
2022-06-25,SUP003,622157,883896,1637,0,Accepted,,12:49:00,15:15:00,15:51:00
2023-04-13,SUP090,569547,322127,888,0,Accepted,,10:43:00,12:10:00,12:28:00
2022-09-09,SUP002,197162,835091,1404,0,Accepted,,14:12:00,16:12:00,16:42:00
2024-02-20,SUP021,708355,388820,1695,0,Accepted,,09:47:00,10:56:00,11:08:00
2022-03-03,SUP082,665442,173408,128,0,Accepted,,12:19:00,13:54:00,14:36:00
2024-04-22,SUP033,293156,755808,739,0,Accepted,,10:36:00,12:23:00,13:07:00
2023-07-10,SUP089,997198,112721,677,0,Accepted,,10:40:00,12:57:00,13:30:00
2022-08-08,SUP050,695532,980428,632,0,Accepted,,14:32:00,16:16:00,16:29:00
2024-10-18,SUP006,962271,815349,849,0,Accepted,,09:04:00,10:51:00,11:03:00
2023-05-17,SUP012,429406,579866,1184,0,Accepted,,13:28:00,15:59:00,16:12:00
2023-02-12,SUP084,104180,599808,1285,0,Accepted,,12:45:00,14:24:00,14:45:00
2023-09-05,SUP087,407345,802436,587,0,Accepted,,10:37:00,12:06:00,12:43:00
2023-06-25,SUP049,671253,551623,1256,0,Accepted,,13:01:00,14:59:00,15:43:00
2024-04-10,SUP030,143900,893365,1294,0,Accepted,,09:22:00,10:26:00,11:08:00
2024-06-16,SUP095,278588,342028,1053,0,Accepted,,14:30:00,15:36:00,16:19:00
2023-06-16,SUP091,254751,738343,1298,48,Rejected,Quality Issue,10:31:00,12:16:00,12:57:00
2023-05-12,SUP081,900555,155677,684,0,Accepted,,11:28:00,14:09:00,14:24:00
2022-09-07,SUP093,573422,424781,2000,0,Accepted,,10:15:00,12:29:00,12:52:00
2022-05-23,SUP059,349274,830829,1687,0,Accepted,,12:35:00,15:15:00,15:36:00
2022-11-04,SUP061,712110,205938,1659,0,Accepted,,10:09:00,12:39:00,12:52:00
2024-07-05,SUP015,893640,547063,1256,0,Accepted,,11:45:00,13:43:00,14:22:00
2024-11-15,SUP046,845593,406361,2103,85,Rejected,Quality Issue,13:37:00,15:36:00,16:02:00
2022-12-03,SUP062,565096,197927,1459,23,Rejected,Regulatory issue,09:06:00,10:34:00,10:44:00
2024-12-17,SUP098,551218,202337,1138,0,Accepted,,11:23:00,13:21:00,13:42:00
2024-07-24,SUP014,976153,852624,746,1,Rejected,Quality Issue,13:13:00,14:49:00,15:00:00
2024-04-03,SUP093,440830,954429,134,0,Accepted,,11:53:00,14:41:00,15:20:00
2024-05-24,SUP019,723733,603096,1978,0,Accepted,,12:38:00,14:54:00,15:38:00
2022-06-30,SUP068,560126,636168,819,0,Accepted,,13:00:00,16:00:00,16:43:00
2024-01-17,SUP065,475669,413495,1529,0,Accepted,,11:03:00,13:02:00,13:23:00
2024-05-19,SUP081,695532,980428,440,0,Accepted,,09:36:00,11:08:00,11:27:00
2023-12-03,SUP009,636438,746309,896,0,Accepted,,14:02:00,15:31:00,15:44:00
2023-10-12,SUP083,164369,308829,1129,0,Accepted,,09:17:00,10:22:00,10:41:00
2022-05-29,SUP095,395909,760151,526,0,Accepted,,11:11:00,12:26:00,13:03:00
2024-11-09,SUP089,637155,713947,1438,0,Accepted,,14:10:00,15:57:00,16:09:00
2023-04-02,SUP013,220022,398671,1582,0,Accepted,,13:29:00,14:53:00,15:25:00
2023-08-22,SUP088,173164,656281,1190,0,Accepted,,13:24:00,14:52:00,15:34:00
2023-11-18,SUP039,393679,416170,1215,0,Accepted,,10:02:00,12:45:00,13:14:00
2023-09-04,SUP064,391635,400921,1956,0,Accepted,,13:45:00,16:38:00,17:00:00
2022-02-14,SUP056,246837,162767,1136,0,Accepted,,11:01:00,12:46:00,13:18:00
2022-09-13,SUP052,829497,987028,1428,0,Accepted,,09:49:00,12:39:00,13:11:00
2023-10-25,SUP016,812024,565040,634,0,Accepted,,13:02:00,15:14:00,15:40:00
2022-11-04,SUP048,440530,105242,1188,0,Accepted,,09:52:00,12:13:00,12:42:00
2023-05-13,SUP082,475669,413495,1611,0,Accepted,,13:56:00,15:01:00,15:35:00
2023-02-07,SUP081,608761,177366,427,0,Accepted,,10:01:00,12:13:00,12:49:00
2023-07-08,SUP080,749848,351753,2088,0,Accepted,,12:58:00,14:54:00,15:37:00
2023-01-02,SUP082,586097,469613,1701,0,Accepted,,13:17:00,15:55:00,16:36:00
2024-06-13,SUP074,429406,579866,258,0,Accepted,,12:52:00,13:53:00,14:34:00
2023-08-02,SUP081,576999,865925,2444,0,Accepted,,11:36:00,13:58:00,14:28:00
2024-03-20,SUP084,675300,328960,1818,0,Accepted,,09:38:00,12:00:00,12:45:00
2024-09-11,SUP053,480389,360235,905,0,Accepted,,13:57:00,15:19:00,16:04:00
2023-03-16,SUP081,317807,658341,1286,0,Accepted,,14:32:00,15:53:00,16:12:00
2023-01-14,SUP090,818595,495444,1210,0,Accepted,,09:03:00,10:04:00,10:20:00
2023-07-25,SUP037,567070,790966,2470,0,Accepted,,09:45:00,11:27:00,12:05:00
2022-03-24,SUP060,610300,154183,595,6,On-hold,Quality Issue,12:50:00,15:34:00,15:56:00
2023-09-26,SUP031,228322,858316,1495,0,Accepted,,11:50:00,13:56:00,14:21:00
2023-01-23,SUP092,196779,134605,2054,0,Accepted,,14:16:00,15:55:00,16:21:00
2024-02-26,SUP058,880061,255391,259,0,Accepted,,10:53:00,12:34:00,12:56:00
2024-12-24,SUP019,691075,841597,147,0,Accepted,,13:58:00,16:55:00,17:07:00
2023-01-04,SUP028,661198,130482,1985,0,Accepted,,14:37:00,16:05:00,16:22:00
2024-01-09,SUP060,953454,294869,1664,0,Accepted,,09:19:00,12:02:00,12:32:00
2022-07-12,SUP052,815850,537140,2431,0,Accepted,,13:56:00,16:16:00,16:26:00
2023-07-09,SUP093,533143,424805,2141,0,Accepted,,13:35:00,16:05:00,16:46:00
2024-12-09,SUP052,466626,171553,1758,0,Accepted,,12:03:00,14:20:00,14:46:00
2022-03-21,SUP015,814814,537991,1958,0,Accepted,,10:34:00,12:44:00,13:05:00
2023-04-17,SUP037,960743,857773,2461,0,Accepted,,10:13:00,12:59:00,13:27:00
2024-12-23,SUP047,145471,476035,418,0,Accepted,,13:29:00,14:37:00,15:07:00
2024-09-23,SUP098,252166,757386,936,0,Accepted,,13:55:00,15:06:00,15:25:00
2024-05-05,SUP038,966259,828745,1081,0,Accepted,,12:15:00,13:28:00,14:06:00
2023-07-25,SUP051,909314,410114,2030,0,Accepted,,11:02:00,13:42:00,13:54:00
2024-06-10,SUP006,470652,655629,1804,0,Accepted,,11:44:00,14:19:00,14:38:00
2023-02-24,SUP059,760510,297531,1394,0,Accepted,,11:28:00,13:25:00,14:00:00
2024-12-21,SUP081,423097,224102,257,0,Accepted,,11:27:00,12:29:00,12:55:00
2024-06-25,SUP098,475446,305138,1668,0,Accepted,,10:12:00,13:08:00,13:29:00
2023-07-11,SUP062,978371,672033,2248,0,Accepted,,11:28:00,13:33:00,14:10:00
2022-02-24,SUP065,326049,882571,442,0,Accepted,,09:04:00,10:47:00,11:22:00
2024-06-11,SUP000,489774,938736,1257,0,Accepted,,10:26:00,11:51:00,12:21:00
2022-05-12,SUP094,356093,656432,546,0,Accepted,,10:30:00,12:07:00,12:28:00
2023-04-14,SUP096,196414,467936,717,0,Accepted,,12:53:00,15:49:00,15:59:00
2024-06-22,SUP082,579137,944462,1558,0,Accepted,,14:48:00,15:59:00,16:19:00
2024-02-03,SUP007,551218,202337,1739,0,Accepted,,11:18:00,12:37:00,13:01:00
2023-02-02,SUP058,844714,949599,1960,0,Accepted,,10:53:00,13:16:00,13:42:00
2024-07-01,SUP038,689195,764263,981,0,Accepted,,11:45:00,13:40:00,14:20:00
2022-05-01,SUP095,724610,737504,1912,0,Accepted,,12:11:00,14:18:00,14:31:00
2023-01-13,SUP093,702461,560988,1808,0,Accepted,,09:47:00,12:17:00,12:48:00
2024-11-28,SUP085,557321,700041,985,0,Accepted,,14:17:00,16:01:00,16:33:00
2024-08-07,SUP097,746052,787587,119,0,Accepted,,10:17:00,12:17:00,12:44:00
2023-06-01,SUP016,909464,400536,1126,0,Accepted,,10:25:00,12:48:00,13:04:00
2024-09-04,SUP055,397887,773010,1693,0,Accepted,,11:55:00,14:51:00,15:29:00
2022-05-10,SUP072,104180,599808,1392,0,Accepted,,09:44:00,12:02:00,12:27:00
2022-05-05,SUP041,829497,987028,932,0,Accepted,,10:14:00,13:06:00,13:42:00
2022-03-29,SUP098,713505,468928,1931,0,Accepted,,13:04:00,14:13:00,14:56:00
2022-02-07,SUP005,741580,413053,252,0,Accepted,,13:04:00,15:26:00,15:52:00
2022-06-27,SUP072,357410,465746,2097,0,Accepted,,09:42:00,11:51:00,12:06:00
2022-01-06,SUP040,568046,295677,1641,0,Accepted,,12:29:00,15:06:00,15:46:00
2022-11-24,SUP076,158265,596200,498,0,Accepted,,14:00:00,16:11:00,16:49:00
2022-09-07,SUP008,220495,185133,1728,0,Accepted,,13:23:00,15:09:00,15:21:00
2023-06-08,SUP088,440830,954429,1593,0,Accepted,,13:29:00,15:47:00,16:06:00
2024-12-12,SUP054,352443,218792,1478,29,On-hold,Regulatory issue,12:10:00,14:01:00,14:40:00
2022-01-21,SUP087,636359,155894,1899,0,Accepted,,14:05:00,15:26:00,16:11:00
2022-06-08,SUP092,973974,832216,895,0,Accepted,,13:11:00,15:36:00,15:54:00
2022-10-02,SUP018,561691,949547,1590,0,Accepted,,10:45:00,13:24:00,13:37:00
2024-12-24,SUP086,924821,405382,699,0,Accepted,,14:25:00,16:27:00,16:56:00
2024-01-31,SUP072,633218,621406,686,0,Accepted,,11:41:00,13:00:00,13:31:00
2023-08-09,SUP072,336449,685191,775,0,Accepted,,10:58:00,13:14:00,13:25:00
2023-08-02,SUP045,723733,603096,697,0,Accepted,,09:00:00,10:49:00,11:07:00
2024-10-22,SUP047,262359,105386,2355,86,Rejected,Regulatory issue,13:07:00,14:47:00,14:59:00
2024-10-01,SUP075,933012,850524,1746,45,On-hold,Regulatory issue,14:39:00,17:04:00,17:41:00
2023-08-22,SUP069,647404,381821,1955,0,Accepted,,09:23:00,10:29:00,10:47:00
2024-03-09,SUP001,672468,431677,298,0,Accepted,,11:14:00,14:01:00,14:34:00
2023-02-12,SUP083,921788,251652,2127,0,Accepted,,12:33:00,14:49:00,15:27:00
2023-06-26,SUP030,931506,296533,1829,0,Accepted,,14:34:00,15:42:00,16:03:00
2023-05-14,SUP080,432448,786735,722,0,Accepted,,13:08:00,14:50:00,15:32:00
2024-06-10,SUP007,460280,921117,1263,0,Accepted,,12:26:00,14:10:00,14:36:00
2023-10-10,SUP046,120106,649807,1163,0,Accepted,,12:31:00,15:00:00,15:14:00
2024-03-27,SUP034,845593,406361,650,0,Accepted,,10:10:00,11:47:00,12:21:00
2022-02-24,SUP097,708355,388820,1945,0,Accepted,,11:35:00,13:13:00,13:55:00
2022-06-13,SUP097,162441,678206,854,0,Accepted,,09:26:00,11:35:00,11:55:00
2023-09-22,SUP093,673471,575031,595,0,Accepted,,09:15:00,11:08:00,11:24:00
2023-01-18,SUP071,233986,597052,1461,0,Accepted,,14:59:00,17:54:00,18:06:00
2024-02-04,SUP091,502297,204354,163,0,Accepted,,14:55:00,17:34:00,18:15:00
2023-10-25,SUP068,640829,632183,2381,0,Accepted,,09:31:00,11:06:00,11:18:00
2022-09-14,SUP055,187696,793417,142,0,Accepted,,13:26:00,14:31:00,14:45:00
2024-01-04,SUP089,185951,608301,261,0,Accepted,,12:24:00,14:09:00,14:22:00
2024-11-09,SUP015,325877,806847,1878,0,Accepted,,10:02:00,12:31:00,13:13:00
2023-06-15,SUP046,294995,780132,1953,0,Accepted,,09:02:00,11:24:00,11:51:00
2024-04-12,SUP027,619756,979944,2379,70,Rejected,Regulatory issue,11:32:00,12:33:00,12:57:00
2022-11-22,SUP070,776099,105964,2285,0,Accepted,,14:30:00,16:10:00,16:55:00
2022-09-17,SUP078,228322,858316,1068,0,Accepted,,13:31:00,16:31:00,16:51:00
2022-08-27,SUP020,415927,316378,1345,0,Accepted,,10:49:00,13:44:00,14:09:00
2023-07-26,SUP003,277344,519499,220,0,Accepted,,11:23:00,13:23:00,13:38:00
2022-04-30,SUP007,649364,976864,316,0,Accepted,,14:37:00,16:44:00,17:21:00
2023-06-28,SUP017,194280,704491,2326,0,Accepted,,14:40:00,16:45:00,17:01:00
2024-10-22,SUP046,234473,393806,374,0,Accepted,,11:25:00,13:25:00,13:47:00
2023-02-16,SUP042,406224,466611,891,0,Accepted,,10:35:00,11:49:00,12:16:00
2023-02-21,SUP032,652845,397179,1363,0,Accepted,,12:42:00,14:32:00,15:03:00
2022-10-09,SUP000,138620,298919,696,0,Accepted,,14:45:00,17:20:00,17:58:00
2022-05-11,SUP086,684288,781897,1759,0,Accepted,,10:56:00,13:51:00,14:09:00
