monitoring_date,location_code,inspection_time,temperature
2022-08-10,Inbound Bay,06.00PM,8
2022-08-10,Inbound Bay,09.00PM,11
2022-08-10,Outbound Bay,12.00AM,13
2022-08-10,Outbound Bay,03.00AM,7
2022-08-10,Outbound Bay,06.00AM,8
2022-08-10,Outbound Bay,09.00AM,7
2022-08-10,Outbound Bay,12.00PM,8
2022-08-10,Outbound Bay,03.00PM,11
2022-08-10,Outbound Bay,06.00PM,10
2022-08-10,Outbound Bay,09.00PM,11
2024-08-10,A01 Room,12.00AM,-19
2024-08-10,A01 Room,03.00AM,-16
2024-08-10,A01 Room,06.00AM,-18
2024-08-10,A01 Room,09.00AM,-15
2024-08-10,A01 Room,12.00PM,-21
2024-08-10,A01 Room,03.00PM,-16
2024-08-10,A01 Room,06.00PM,-17
2024-08-10,A01 Room,09.00PM,-18
2024-08-10,B01 Room,12.00AM,-20
2024-08-10,B01 Room,03.00AM,-16
2024-08-10,B01 Room,06.00AM,-15
2024-08-10,B01 Room,09.00AM,-16
2024-08-10,B01 Room,12.00PM,-20
2024-08-10,B01 Room,03.00PM,-19
2024-08-10,B01 Room,06.00PM,-17
2024-08-10,B01 Room,09.00PM,-15
2024-08-10,C01 Room,12.00AM,-21
2024-08-10,C01 Room,03.00AM,-16
2024-08-10,C01 Room,06.00AM,-19
2024-08-10,C01 Room,09.00AM,-18
2024-08-10,C01 Room,12.00PM,-17
2024-08-10,C01 Room,03.00PM,-16
2024-08-10,C01 Room,06.00PM,-16
2024-08-10,C01 Room,09.00PM,-21
2024-08-10,D01 Room,12.00AM,-18
2024-08-10,D01 Room,03.00AM,-16
2024-08-10,D01 Room,06.00AM,-17
2024-08-10,D01 Room,09.00AM,-17
2024-08-10,D01 Room,12.00PM,-15
2024-08-10,D01 Room,03.00PM,-16
2024-08-10,D01 Room,06.00PM,-16
2024-08-10,D01 Room,09.00PM,-21
2024-08-10,Inbound Bay,12.00AM,10
2024-08-10,Inbound Bay,03.00AM,7
2024-08-10,Inbound Bay,06.00AM,7
2024-08-10,Inbound Bay,09.00AM,9
2024-08-10,Inbound Bay,12.00PM,8
2024-08-10,Inbound Bay,03.00PM,9
2024-08-10,Inbound Bay,06.00PM,10
2024-08-10,Inbound Bay,09.00PM,12
2024-08-10,Outbound Bay,12.00AM,7
2024-08-10,Outbound Bay,03.00AM,10
2024-08-10,Outbound Bay,06.00AM,8
2024-08-10,Outbound Bay,09.00AM,11
2024-08-10,Outbound Bay,12.00PM,9
2024-08-10,Outbound Bay,03.00PM,13
2024-08-10,Outbound Bay,06.00PM,13
2024-08-10,Outbound Bay,09.00PM,7
2023-08-21,A01 Room,12.00AM,-17
2023-08-21,A01 Room,03.00AM,-16
2023-08-21,A01 Room,06.00AM,-16
2023-08-21,A01 Room,09.00AM,-20
2023-08-21,A01 Room,12.00PM,-16
2023-08-21,A01 Room,03.00PM,-18
2023-08-21,A01 Room,06.00PM,-20
2023-08-21,A01 Room,09.00PM,-17
2023-08-21,B01 Room,12.00AM,-16
2023-08-21,B01 Room,03.00AM,-18
2023-08-21,B01 Room,06.00AM,-18
2023-08-21,B01 Room,09.00AM,-19
2023-08-21,B01 Room,12.00PM,-21
2023-08-21,B01 Room,03.00PM,-20
2023-08-21,B01 Room,06.00PM,-16
2023-08-21,B01 Room,09.00PM,-18
2023-08-21,C01 Room,12.00AM,-18
2023-08-21,C01 Room,03.00AM,-20
2023-08-21,C01 Room,06.00AM,-19
2023-08-21,C01 Room,09.00AM,-16
2023-08-21,C01 Room,12.00PM,-20
2023-08-21,C01 Room,03.00PM,-17
2023-08-21,C01 Room,06.00PM,-17
2023-08-21,C01 Room,09.00PM,-19
2023-08-21,D01 Room,12.00AM,-18
2023-08-21,D01 Room,03.00AM,-19
2023-08-21,D01 Room,06.00AM,-15
2023-08-21,D01 Room,09.00AM,-19
2023-08-21,D01 Room,12.00PM,-20
2023-08-21,D01 Room,03.00PM,-15
2023-08-21,D01 Room,06.00PM,-18
2023-08-21,D01 Room,09.00PM,-21
2023-08-21,Inbound Bay,12.00AM,11
2023-08-21,Inbound Bay,03.00AM,10
2023-08-21,Inbound Bay,06.00AM,9
2023-08-21,Inbound Bay,09.00AM,8
2023-08-21,Inbound Bay,12.00PM,12
2023-08-21,Inbound Bay,03.00PM,13
2023-08-21,Inbound Bay,06.00PM,13
2023-08-21,Inbound Bay,09.00PM,12
2023-08-21,Outbound Bay,12.00AM,7
2023-08-21,Outbound Bay,03.00AM,9
2023-08-21,Outbound Bay,06.00AM,8
2023-08-21,Outbound Bay,09.00AM,12
2023-08-21,Outbound Bay,12.00PM,8
2023-08-21,Outbound Bay,03.00PM,12
2023-08-21,Outbound Bay,06.00PM,11
2023-08-21,Outbound Bay,09.00PM,7
2023-11-20,A01 Room,12.00AM,-20
2023-11-20,A01 Room,03.00AM,-15
2023-11-20,A01 Room,06.00AM,-20
2023-11-20,A01 Room,09.00AM,-16
2023-11-20,A01 Room,12.00PM,-19
2023-11-20,A01 Room,03.00PM,-19
2023-11-20,A01 Room,06.00PM,-21
2023-11-20,A01 Room,09.00PM,-20
2023-11-20,B01 Room,12.00AM,-20
2023-11-20,B01 Room,03.00AM,-21
2023-11-20,B01 Room,06.00AM,-21
2023-11-20,B01 Room,09.00AM,-21
2023-11-20,B01 Room,12.00PM,-15
2023-11-20,B01 Room,03.00PM,-17
2023-11-20,B01 Room,06.00PM,-15
2023-11-20,B01 Room,09.00PM,-15
2023-11-20,C01 Room,12.00AM,-15
2023-11-20,C01 Room,03.00AM,-19
2023-11-20,C01 Room,06.00AM,-21
2023-11-20,C01 Room,09.00AM,-17
2023-11-20,C01 Room,12.00PM,-18
2023-11-20,C01 Room,03.00PM,-20
2023-11-20,C01 Room,06.00PM,-20
2023-11-20,C01 Room,09.00PM,-17
2023-11-20,D01 Room,12.00AM,-18
2023-11-20,D01 Room,03.00AM,-19
2023-11-20,D01 Room,06.00AM,-16
2023-11-20,D01 Room,09.00AM,-20
2023-11-20,D01 Room,12.00PM,-15
2023-11-20,D01 Room,03.00PM,-20
2023-11-20,D01 Room,06.00PM,-17
2023-11-20,D01 Room,09.00PM,-20
2023-11-20,Inbound Bay,12.00AM,7
2023-11-20,Inbound Bay,03.00AM,10
2023-11-20,Inbound Bay,06.00AM,7
2023-11-20,Inbound Bay,09.00AM,12
2023-11-20,Inbound Bay,12.00PM,7
2023-11-20,Inbound Bay,03.00PM,7
2023-11-20,Inbound Bay,06.00PM,7
2023-11-20,Inbound Bay,09.00PM,7
2023-11-20,Outbound Bay,12.00AM,12
2023-11-20,Outbound Bay,03.00AM,12
2023-11-20,Outbound Bay,06.00AM,9
2023-11-20,Outbound Bay,09.00AM,7
2023-11-20,Outbound Bay,12.00PM,13
2023-11-20,Outbound Bay,03.00PM,11
2023-11-20,Outbound Bay,06.00PM,11
2023-11-20,Outbound Bay,09.00PM,7
2022-07-20,A01 Room,12.00AM,-17
2022-07-20,A01 Room,03.00AM,-16
2022-07-20,A01 Room,06.00AM,-19
2022-07-20,A01 Room,09.00AM,-16
2022-07-20,A01 Room,12.00PM,-15
2022-07-20,A01 Room,03.00PM,-17
2022-07-20,A01 Room,06.00PM,-17
2022-07-20,A01 Room,09.00PM,-16
2022-07-20,B01 Room,12.00AM,-16
2022-07-20,B01 Room,03.00AM,-21
2022-07-20,B01 Room,06.00AM,-18
2022-07-20,B01 Room,09.00AM,-17
2022-07-20,B01 Room,12.00PM,-18
2022-07-20,B01 Room,03.00PM,-20
2022-07-20,B01 Room,06.00PM,-21
2022-07-20,B01 Room,09.00PM,-19
2022-07-20,C01 Room,12.00AM,-20
2022-07-20,C01 Room,03.00AM,-17
2022-07-20,C01 Room,06.00AM,-18
2022-07-20,C01 Room,09.00AM,-18
2022-07-20,C01 Room,12.00PM,-16
2022-07-20,C01 Room,03.00PM,-15
2022-07-20,C01 Room,06.00PM,-19
2022-07-20,C01 Room,09.00PM,-18
2022-07-20,D01 Room,12.00AM,-17
2022-07-20,D01 Room,03.00AM,-18
2022-07-20,D01 Room,06.00AM,-17
2022-07-20,D01 Room,09.00AM,-20
2022-07-20,D01 Room,12.00PM,-15
2022-07-20,D01 Room,03.00PM,-21
2022-07-20,D01 Room,06.00PM,-20
2022-07-20,D01 Room,09.00PM,-16
2022-07-20,Inbound Bay,12.00AM,11
2022-07-20,Inbound Bay,03.00AM,13
2022-07-20,Inbound Bay,06.00AM,9
2022-07-20,Inbound Bay,09.00AM,7
2022-07-20,Inbound Bay,12.00PM,7
2022-07-20,Inbound Bay,03.00PM,13
2022-07-20,Inbound Bay,06.00PM,10
2022-07-20,Inbound Bay,09.00PM,7
2022-07-20,Outbound Bay,12.00AM,13
2022-07-20,Outbound Bay,03.00AM,7
2022-07-20,Outbound Bay,06.00AM,12
2022-07-20,Outbound Bay,09.00AM,13
2022-07-20,Outbound Bay,12.00PM,7
2022-07-20,Outbound Bay,03.00PM,7
2022-07-20,Outbound Bay,06.00PM,12
2022-07-20,Outbound Bay,09.00PM,13
2023-10-26,A01 Room,12.00AM,-17
2023-10-26,A01 Room,03.00AM,-20
2023-10-26,A01 Room,06.00AM,-18
2023-10-26,A01 Room,09.00AM,-19
2023-10-26,A01 Room,12.00PM,-20
2023-10-26,A01 Room,03.00PM,-19
2023-10-26,A01 Room,06.00PM,-20
2023-10-26,A01 Room,09.00PM,-17
2023-10-26,B01 Room,12.00AM,-18
2023-10-26,B01 Room,03.00AM,-18
2023-10-26,B01 Room,06.00AM,-19
2023-10-26,B01 Room,09.00AM,-15
2023-10-26,B01 Room,12.00PM,-20
2023-10-26,B01 Room,03.00PM,-17
2023-10-26,B01 Room,06.00PM,-16
2023-10-26,B01 Room,09.00PM,-15
2023-10-26,C01 Room,12.00AM,-15
2023-10-26,C01 Room,03.00AM,-18
2023-10-26,C01 Room,06.00AM,-16
2023-10-26,C01 Room,09.00AM,-15
2023-10-26,C01 Room,12.00PM,-21
2023-10-26,C01 Room,03.00PM,-15
2023-10-26,C01 Room,06.00PM,-21
2023-10-26,C01 Room,09.00PM,-17
2023-10-26,D01 Room,12.00AM,-21
2023-10-26,D01 Room,03.00AM,-16
2023-10-26,D01 Room,06.00AM,-19
2023-10-26,D01 Room,09.00AM,-21
2023-10-26,D01 Room,12.00PM,-19
2023-10-26,D01 Room,03.00PM,-15
2023-10-26,D01 Room,06.00PM,-16
2023-10-26,D01 Room,09.00PM,-18
2023-10-26,Inbound Bay,12.00AM,7
2023-10-26,Inbound Bay,03.00AM,12
2023-10-26,Inbound Bay,06.00AM,11
2023-10-26,Inbound Bay,09.00AM,8
2023-10-26,Inbound Bay,12.00PM,12
2023-10-26,Inbound Bay,03.00PM,8
2023-10-26,Inbound Bay,06.00PM,7
2023-10-26,Inbound Bay,09.00PM,10
2023-10-26,Outbound Bay,12.00AM,11
2023-10-26,Outbound Bay,03.00AM,13
2023-10-26,Outbound Bay,06.00AM,8
2023-10-26,Outbound Bay,09.00AM,12
2023-10-26,Outbound Bay,12.00PM,13
2023-10-26,Outbound Bay,03.00PM,11
2023-10-26,Outbound Bay,06.00PM,8
2023-10-26,Outbound Bay,09.00PM,10
2024-04-23,A01 Room,12.00AM,-18
2024-04-23,A01 Room,03.00AM,-19
2024-04-23,A01 Room,06.00AM,-19
2024-04-23,A01 Room,09.00AM,-17
2024-04-23,A01 Room,12.00PM,-21
2024-04-23,A01 Room,03.00PM,-19
2024-04-23,A01 Room,06.00PM,-21
2024-04-23,A01 Room,09.00PM,-21
2024-04-23,B01 Room,12.00AM,-17
2024-04-23,B01 Room,03.00AM,-15
2024-04-23,B01 Room,06.00AM,-17
2024-04-23,B01 Room,09.00AM,-15
2024-04-23,B01 Room,12.00PM,-15
2024-04-23,B01 Room,03.00PM,-15
2024-04-23,B01 Room,06.00PM,-18
2024-04-23,B01 Room,09.00PM,-18
2024-04-23,C01 Room,12.00AM,-19
2024-04-23,C01 Room,03.00AM,-19
2024-04-23,C01 Room,06.00AM,-15
2024-04-23,C01 Room,09.00AM,-19
2024-04-23,C01 Room,12.00PM,-17
2024-04-23,C01 Room,03.00PM,-19
2024-04-23,C01 Room,06.00PM,-19
2024-04-23,C01 Room,09.00PM,-18
2024-04-23,D01 Room,12.00AM,-20
2024-04-23,D01 Room,03.00AM,-21
2024-04-23,D01 Room,06.00AM,-21
2024-04-23,D01 Room,09.00AM,-17
2024-04-23,D01 Room,12.00PM,-16
2024-04-23,D01 Room,03.00PM,-18
2024-04-23,D01 Room,06.00PM,-19
2024-04-23,D01 Room,09.00PM,-17
2024-04-23,Inbound Bay,12.00AM,10
2024-04-23,Inbound Bay,03.00AM,12
2024-04-23,Inbound Bay,06.00AM,12
2024-04-23,Inbound Bay,09.00AM,8
2024-04-23,Inbound Bay,12.00PM,10
2024-04-23,Inbound Bay,03.00PM,13
2024-04-23,Inbound Bay,06.00PM,11
2024-04-23,Inbound Bay,09.00PM,8
2024-04-23,Outbound Bay,12.00AM,13
2024-04-23,Outbound Bay,03.00AM,7
2024-04-23,Outbound Bay,06.00AM,11
2024-04-23,Outbound Bay,09.00AM,9
2024-04-23,Outbound Bay,12.00PM,13
2024-04-23,Outbound Bay,03.00PM,8
2024-04-23,Outbound Bay,06.00PM,10
2024-04-23,Outbound Bay,09.00PM,9
2023-03-08,A01 Room,12.00AM,-20
2023-03-08,A01 Room,03.00AM,-16
2023-03-08,A01 Room,06.00AM,-19
2023-03-08,A01 Room,09.00AM,-16
2023-03-08,A01 Room,12.00PM,-19
2023-03-08,A01 Room,03.00PM,-16
2023-03-08,A01 Room,06.00PM,-17
2023-03-08,A01 Room,09.00PM,-16
2023-03-08,B01 Room,12.00AM,-18
2023-03-08,B01 Room,03.00AM,-15
2023-03-08,B01 Room,06.00AM,-17
2023-03-08,B01 Room,09.00AM,-15
2023-03-08,B01 Room,12.00PM,-19
2023-03-08,B01 Room,03.00PM,-17
2023-03-08,B01 Room,06.00PM,-16
2023-03-08,B01 Room,09.00PM,-16
2023-03-08,C01 Room,12.00AM,-17
2023-03-08,C01 Room,03.00AM,-15
2023-03-08,C01 Room,06.00AM,-17
2023-03-08,C01 Room,09.00AM,-19
2023-03-08,C01 Room,12.00PM,-15
2023-03-08,C01 Room,03.00PM,-19
2023-03-08,C01 Room,06.00PM,-21
2023-03-08,C01 Room,09.00PM,-16
2023-03-08,D01 Room,12.00AM,-15
2023-03-08,D01 Room,03.00AM,-18
2023-03-08,D01 Room,06.00AM,-18
2023-03-08,D01 Room,09.00AM,-17
2023-03-08,D01 Room,12.00PM,-20
2023-03-08,D01 Room,03.00PM,-17
2023-03-08,D01 Room,06.00PM,-17
2023-03-08,D01 Room,09.00PM,-21
2023-03-08,Inbound Bay,12.00AM,7
2023-03-08,Inbound Bay,03.00AM,10
2023-03-08,Inbound Bay,06.00AM,11
2023-03-08,Inbound Bay,09.00AM,8
2023-03-08,Inbound Bay,12.00PM,8
2023-03-08,Inbound Bay,03.00PM,7
2023-03-08,Inbound Bay,06.00PM,11
2023-03-08,Inbound Bay,09.00PM,7
2023-03-08,Outbound Bay,12.00AM,8
2023-03-08,Outbound Bay,03.00AM,7
2023-03-08,Outbound Bay,06.00AM,9
2023-03-08,Outbound Bay,09.00AM,8
2023-03-08,Outbound Bay,12.00PM,11
2023-03-08,Outbound Bay,03.00PM,8
2023-03-08,Outbound Bay,06.00PM,12
2023-03-08,Outbound Bay,09.00PM,11
2022-03-15,A01 Room,12.00AM,-20
2022-03-15,A01 Room,03.00AM,-17
2022-03-15,A01 Room,06.00AM,-15
2022-03-15,A01 Room,09.00AM,-19
2022-03-15,A01 Room,12.00PM,-18
2022-03-15,A01 Room,03.00PM,-17
2022-03-15,A01 Room,06.00PM,-21
2022-03-15,A01 Room,09.00PM,-20
2022-03-15,B01 Room,12.00AM,-15
2022-03-15,B01 Room,03.00AM,-19
2022-03-15,B01 Room,06.00AM,-19
2022-03-15,B01 Room,09.00AM,-15
2022-03-15,B01 Room,12.00PM,-18
2022-03-15,B01 Room,03.00PM,-15
2022-03-15,B01 Room,06.00PM,-21
2022-03-15,B01 Room,09.00PM,-18
2022-03-15,C01 Room,12.00AM,-15
2022-03-15,C01 Room,03.00AM,-15
2022-03-15,C01 Room,06.00AM,-15
2022-03-15,C01 Room,09.00AM,-19
2022-03-15,C01 Room,12.00PM,-15
2022-03-15,C01 Room,03.00PM,-16
2022-03-15,C01 Room,06.00PM,-18
2022-03-15,C01 Room,09.00PM,-21
2022-03-15,D01 Room,12.00AM,-21
2022-03-15,D01 Room,03.00AM,-15
2022-03-15,D01 Room,06.00AM,-15
2022-03-15,D01 Room,09.00AM,-15
2022-03-15,D01 Room,12.00PM,-16
2022-03-15,D01 Room,03.00PM,-17
2022-03-15,D01 Room,06.00PM,-21
2022-03-15,D01 Room,09.00PM,-18
2022-03-15,Inbound Bay,12.00AM,13
2022-03-15,Inbound Bay,03.00AM,11
2022-03-15,Inbound Bay,06.00AM,7
2022-03-15,Inbound Bay,09.00AM,10
2022-03-15,Inbound Bay,12.00PM,12
2022-03-15,Inbound Bay,03.00PM,7
2022-03-15,Inbound Bay,06.00PM,11
2022-03-15,Inbound Bay,09.00PM,11
2022-03-15,Outbound Bay,12.00AM,7
2022-03-15,Outbound Bay,03.00AM,9
2022-03-15,Outbound Bay,06.00AM,11
2022-03-15,Outbound Bay,09.00AM,11
2022-03-15,Outbound Bay,12.00PM,13
2022-03-15,Outbound Bay,03.00PM,10
2022-03-15,Outbound Bay,06.00PM,12
2022-03-15,Outbound Bay,09.00PM,8
2022-02-08,A01 Room,12.00AM,-16
2022-02-08,A01 Room,03.00AM,-16
2022-02-08,A01 Room,06.00AM,-20
2022-02-08,A01 Room,09.00AM,-16
2022-02-08,A01 Room,12.00PM,-18
2022-02-08,A01 Room,03.00PM,-16
2022-02-08,A01 Room,06.00PM,-21
2022-02-08,A01 Room,09.00PM,-17
2022-02-08,B01 Room,12.00AM,-20
2022-02-08,B01 Room,03.00AM,-18
2022-02-08,B01 Room,06.00AM,-17
2022-02-08,B01 Room,09.00AM,-21
2022-02-08,B01 Room,12.00PM,-18
2022-02-08,B01 Room,03.00PM,-18
2022-02-08,B01 Room,06.00PM,-21
2022-02-08,B01 Room,09.00PM,-18
2022-02-08,C01 Room,12.00AM,-20
2022-02-08,C01 Room,03.00AM,-20
2022-02-08,C01 Room,06.00AM,-20
2022-02-08,C01 Room,09.00AM,-20
2022-02-08,C01 Room,12.00PM,-15
2022-02-08,C01 Room,03.00PM,-15
2022-02-08,C01 Room,06.00PM,-19
2022-02-08,C01 Room,09.00PM,-16
2022-02-08,D01 Room,12.00AM,-17
2022-02-08,D01 Room,03.00AM,-20
2022-02-08,D01 Room,06.00AM,-17
2022-02-08,D01 Room,09.00AM,-18
2022-02-08,D01 Room,12.00PM,-18
2022-02-08,D01 Room,03.00PM,-17
2022-02-08,D01 Room,06.00PM,-16
2022-02-08,D01 Room,09.00PM,-17
2022-02-08,Inbound Bay,12.00AM,13
2022-02-08,Inbound Bay,03.00AM,8
2022-02-08,Inbound Bay,06.00AM,11
2022-02-08,Inbound Bay,09.00AM,11
2022-02-08,Inbound Bay,12.00PM,12
2022-02-08,Inbound Bay,03.00PM,8
2022-02-08,Inbound Bay,06.00PM,12
2022-02-08,Inbound Bay,09.00PM,13
2022-02-08,Outbound Bay,12.00AM,9
2022-02-08,Outbound Bay,03.00AM,10
2022-02-08,Outbound Bay,06.00AM,7
2022-02-08,Outbound Bay,09.00AM,12
2022-02-08,Outbound Bay,12.00PM,10
2022-02-08,Outbound Bay,03.00PM,9
2022-02-08,Outbound Bay,06.00PM,13
2022-02-08,Outbound Bay,09.00PM,8
2023-02-24,A01 Room,12.00AM,-16
2023-02-24,A01 Room,03.00AM,-17
2023-02-24,A01 Room,06.00AM,-20
2023-02-24,A01 Room,09.00AM,-17
2023-02-24,A01 Room,12.00PM,-15
2023-02-24,A01 Room,03.00PM,-21
2023-02-24,A01 Room,06.00PM,-15
2023-02-24,A01 Room,09.00PM,-16
2023-02-24,B01 Room,12.00AM,-20
2023-02-24,B01 Room,03.00AM,-20
2023-02-24,B01 Room,06.00AM,-19
2023-02-24,B01 Room,09.00AM,-15
2023-02-24,B01 Room,12.00PM,-18
2023-02-24,B01 Room,03.00PM,-18
2023-02-24,B01 Room,06.00PM,-19
2023-02-24,B01 Room,09.00PM,-17
2023-02-24,C01 Room,12.00AM,-18
2023-02-24,C01 Room,03.00AM,-20
2023-02-24,C01 Room,06.00AM,-19
2023-02-24,C01 Room,09.00AM,-20
2023-02-24,C01 Room,12.00PM,-15
2023-02-24,C01 Room,03.00PM,-17
2023-02-24,C01 Room,06.00PM,-21
2023-02-24,C01 Room,09.00PM,-19
2023-02-24,D01 Room,12.00AM,-20
2023-02-24,D01 Room,03.00AM,-20
2023-02-24,D01 Room,06.00AM,-18
2023-02-24,D01 Room,09.00AM,-17
2023-02-24,D01 Room,12.00PM,-18
2023-02-24,D01 Room,03.00PM,-18
2023-02-24,D01 Room,06.00PM,-20
2023-02-24,D01 Room,09.00PM,-16
2023-02-24,Inbound Bay,12.00AM,7
2023-02-24,Inbound Bay,03.00AM,8
2023-02-24,Inbound Bay,06.00AM,9
2023-02-24,Inbound Bay,09.00AM,7
2023-02-24,Inbound Bay,12.00PM,13
2023-02-24,Inbound Bay,03.00PM,12
2023-02-24,Inbound Bay,06.00PM,12
2023-02-24,Inbound Bay,09.00PM,9
2023-02-24,Outbound Bay,12.00AM,10
2023-02-24,Outbound Bay,03.00AM,8
2023-02-24,Outbound Bay,06.00AM,7
2023-02-24,Outbound Bay,09.00AM,9
2023-02-24,Outbound Bay,12.00PM,11
2023-02-24,Outbound Bay,03.00PM,11
2023-02-24,Outbound Bay,06.00PM,11
2023-02-24,Outbound Bay,09.00PM,11
2024-07-26,A01 Room,12.00AM,-19
2024-07-26,A01 Room,03.00AM,-15
2024-07-26,A01 Room,06.00AM,-15
2024-07-26,A01 Room,09.00AM,-16
2024-07-26,A01 Room,12.00PM,-21
2024-07-26,A01 Room,03.00PM,-15
2024-07-26,A01 Room,06.00PM,-21
2024-07-26,A01 Room,09.00PM,-16
2024-07-26,B01 Room,12.00AM,-19
2024-07-26,B01 Room,03.00AM,-16
2024-07-26,B01 Room,06.00AM,-18
2024-07-26,B01 Room,09.00AM,-17
2024-07-26,B01 Room,12.00PM,-16
2024-07-26,B01 Room,03.00PM,-17
2024-07-26,B01 Room,06.00PM,-16
2024-07-26,B01 Room,09.00PM,-21
2024-07-26,C01 Room,12.00AM,-21
2024-07-26,C01 Room,03.00AM,-17
2024-07-26,C01 Room,06.00AM,-15
2024-07-26,C01 Room,09.00AM,-17
2024-07-26,C01 Room,12.00PM,-18
2024-07-26,C01 Room,03.00PM,-15
2024-07-26,C01 Room,06.00PM,-17
2024-07-26,C01 Room,09.00PM,-19
2024-07-26,D01 Room,12.00AM,-16
2024-07-26,D01 Room,03.00AM,-15
2024-07-26,D01 Room,06.00AM,-16
2024-07-26,D01 Room,09.00AM,-20
2024-07-26,D01 Room,12.00PM,-20
2024-07-26,D01 Room,03.00PM,-20
2024-07-26,D01 Room,06.00PM,-15
2024-07-26,D01 Room,09.00PM,-19
2024-07-26,Inbound Bay,12.00AM,10
2024-07-26,Inbound Bay,03.00AM,8
2024-07-26,Inbound Bay,06.00AM,11
2024-07-26,Inbound Bay,09.00AM,11
2024-07-26,Inbound Bay,12.00PM,8
2024-07-26,Inbound Bay,03.00PM,8
2024-07-26,Inbound Bay,06.00PM,12
2024-07-26,Inbound Bay,09.00PM,8
2024-07-26,Outbound Bay,12.00AM,7
2024-07-26,Outbound Bay,03.00AM,10
2024-07-26,Outbound Bay,06.00AM,7
2024-07-26,Outbound Bay,09.00AM,7
2024-07-26,Outbound Bay,12.00PM,9
2024-07-26,Outbound Bay,03.00PM,11
2024-07-26,Outbound Bay,06.00PM,13
2024-07-26,Outbound Bay,09.00PM,11
2023-04-26,A01 Room,12.00AM,-15
2023-04-26,A01 Room,03.00AM,-20
2023-04-26,A01 Room,06.00AM,-19
2023-04-26,A01 Room,09.00AM,-15
2023-04-26,A01 Room,12.00PM,-16
2023-04-26,A01 Room,03.00PM,-19
2023-04-26,A01 Room,06.00PM,-17
2023-04-26,A01 Room,09.00PM,-19
2023-04-26,B01 Room,12.00AM,-19
2023-04-26,B01 Room,03.00AM,-20
2023-04-26,B01 Room,06.00AM,-20
2023-04-26,B01 Room,09.00AM,-18
2023-04-26,B01 Room,12.00PM,-20
2023-04-26,B01 Room,03.00PM,-18
2023-04-26,B01 Room,06.00PM,-16
2023-04-26,B01 Room,09.00PM,-17
2023-04-26,C01 Room,12.00AM,-19
2023-04-26,C01 Room,03.00AM,-21
2023-04-26,C01 Room,06.00AM,-17
2023-04-26,C01 Room,09.00AM,-21
2023-04-26,C01 Room,12.00PM,-21
2023-04-26,C01 Room,03.00PM,-15
2023-04-26,C01 Room,06.00PM,-17
2023-04-26,C01 Room,09.00PM,-21
2023-04-26,D01 Room,12.00AM,-20
2023-04-26,D01 Room,03.00AM,-21
2023-04-26,D01 Room,06.00AM,-20
2023-04-26,D01 Room,09.00AM,-21
2023-04-26,D01 Room,12.00PM,-21
2023-04-26,D01 Room,03.00PM,-21
2023-04-26,D01 Room,06.00PM,-16
2023-04-26,D01 Room,09.00PM,-18
2023-04-26,Inbound Bay,12.00AM,11
2023-04-26,Inbound Bay,03.00AM,9
2023-04-26,Inbound Bay,06.00AM,11
2023-04-26,Inbound Bay,09.00AM,13
2023-04-26,Inbound Bay,12.00PM,12
2023-04-26,Inbound Bay,03.00PM,13
2023-04-26,Inbound Bay,06.00PM,8
2023-04-26,Inbound Bay,09.00PM,11
2023-04-26,Outbound Bay,12.00AM,8
2023-04-26,Outbound Bay,03.00AM,7
2023-04-26,Outbound Bay,06.00AM,13
2023-04-26,Outbound Bay,09.00AM,13
2023-04-26,Outbound Bay,12.00PM,9
2023-04-26,Outbound Bay,03.00PM,11
2023-04-26,Outbound Bay,06.00PM,10
2023-04-26,Outbound Bay,09.00PM,12
2022-05-13,A01 Room,12.00AM,-19
2022-05-13,A01 Room,03.00AM,-18
2022-05-13,A01 Room,06.00AM,-18
2022-05-13,A01 Room,09.00AM,-20
2022-05-13,A01 Room,12.00PM,-19
2022-05-13,A01 Room,03.00PM,-17
2022-05-13,A01 Room,06.00PM,-18
2022-05-13,A01 Room,09.00PM,-20
2022-05-13,B01 Room,12.00AM,-15
2022-05-13,B01 Room,03.00AM,-16
2022-05-13,B01 Room,06.00AM,-18
2022-05-13,B01 Room,09.00AM,-18
2022-05-13,B01 Room,12.00PM,-17
2022-05-13,B01 Room,03.00PM,-16
2022-05-13,B01 Room,06.00PM,-20
2022-05-13,B01 Room,09.00PM,-20
2022-05-13,C01 Room,12.00AM,-18
2022-05-13,C01 Room,03.00AM,-19
2022-05-13,C01 Room,06.00AM,-20
2022-05-13,C01 Room,09.00AM,-16
2022-05-13,C01 Room,12.00PM,-16
2022-05-13,C01 Room,03.00PM,-20
2022-05-13,C01 Room,06.00PM,-15
2022-05-13,C01 Room,09.00PM,-18
2022-05-13,D01 Room,12.00AM,-15
2022-05-13,D01 Room,03.00AM,-17
2022-05-13,D01 Room,06.00AM,-17
2022-05-13,D01 Room,09.00AM,-18
2022-05-13,D01 Room,12.00PM,-21
2022-05-13,D01 Room,03.00PM,-18
2022-05-13,D01 Room,06.00PM,-18
2022-05-13,D01 Room,09.00PM,-16
2022-05-13,Inbound Bay,12.00AM,7
2022-05-13,Inbound Bay,03.00AM,13
2022-05-13,Inbound Bay,06.00AM,10
2022-05-13,Inbound Bay,09.00AM,10
2022-05-13,Inbound Bay,12.00PM,7
2022-05-13,Inbound Bay,03.00PM,10
2022-05-13,Inbound Bay,06.00PM,10
