inspection_date,vehicle_no,good_truckbox,good_truckfloor,good_truckdoor,good_curtain,good_cooling_unit,pest_check,odor_check
2022-10-23,639369,Yes,Yes,Yes,No,Yes,Yes,Yes
2024-10-27,975958,Yes,Yes,Yes,Yes,No,Yes,Yes
2022-12-26,147795,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2023-05-29,740803,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2022-05-29,805995,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2024-08-19,969104,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2022-09-26,730082,Yes,Yes,No,Yes,Yes,Yes,Yes
2022-02-09,793668,Yes,No,Yes,Yes,Yes,Yes,Yes
2024-10-08,975958,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2022-09-11,834169,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2023-05-28,684492,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2024-02-11,834169,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2022-01-10,610841,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2024-07-11,376747,Yes,Yes,Yes,No,Yes,Yes,Yes
2023-07-15,761087,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2022-07-26,133960,Yes,Yes,Yes,Yes,No,Yes,Yes
2022-05-31,793668,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2024-05-13,805995,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2024-04-01,679149,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2022-07-13,833447,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2022-01-25,610841,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2022-10-31,498289,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2023-11-18,563945,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2024-09-12,459040,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2023-01-05,747240,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2022-07-02,833447,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2024-10-01,679149,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2024-05-29,257344,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2024-10-23,740803,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2023-01-03,730082,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2024-09-15,730082,Yes,Yes,Yes,No,Yes,Yes,Yes
2024-10-29,147795,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2024-08-03,417866,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2024-02-21,833447,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2022-04-08,417866,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2022-05-03,376747,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2024-12-05,498289,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2024-03-07,669128,Yes,Yes,Yes,Yes,No,Yes,Yes
2024-11-04,417866,Yes,Yes,Yes,No,Yes,Yes,Yes
2024-01-26,834169,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2024-12-21,927199,Yes,Yes,Yes,Yes,Yes,No,Yes
2023-07-26,969104,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2022-01-24,284331,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2024-12-20,257344,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2022-04-28,915260,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2023-05-24,725173,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2022-05-31,104015,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2022-02-11,740803,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2024-06-20,927199,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2024-06-27,498289,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2023-12-05,147795,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2024-06-25,563945,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2024-03-23,852208,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2024-01-10,271604,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2023-06-19,284331,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2024-09-02,740803,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2024-01-31,730082,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2024-01-09,975958,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2024-03-08,740803,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2024-06-08,669128,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2022-10-17,969104,Yes,Yes,Yes,Yes,Yes,Yes,No
2023-09-23,927199,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2024-06-12,915260,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2023-04-16,332153,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2024-12-17,679149,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2024-03-22,610841,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2022-06-03,965360,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2024-07-27,376747,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2022-12-22,610841,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2022-05-02,124266,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2023-09-23,202921,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2022-04-05,834169,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2024-11-20,271604,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2024-08-25,927199,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2024-08-09,833447,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2024-03-06,271604,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2023-08-17,610841,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2024-02-09,793668,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2024-07-14,202921,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2024-03-03,284331,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2024-06-04,975958,Yes,Yes,Yes,Yes,Yes,Yes,No
2024-04-05,969104,Yes,No,Yes,Yes,Yes,Yes,Yes
2023-06-13,755796,Yes,Yes,Yes,Yes,Yes,No,Yes
2022-01-14,761087,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2022-09-16,459040,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2022-06-15,927199,Yes,Yes,Yes,Yes,No,Yes,Yes
2024-05-09,284331,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2024-02-12,284331,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2024-03-08,376342,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2024-08-15,965360,No,Yes,Yes,Yes,Yes,Yes,Yes
2022-08-13,563945,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2023-01-11,257344,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2023-07-14,376747,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2023-06-17,271604,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2022-05-27,332153,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2022-02-23,376747,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2024-10-28,833447,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2024-06-08,147795,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2023-12-27,332153,Yes,No,Yes,Yes,Yes,Yes,Yes
2024-10-13,725173,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2024-02-15,257344,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2022-08-12,842083,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2022-04-17,610841,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2023-05-31,915260,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2024-08-12,679149,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2023-07-19,376747,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2022-05-23,124266,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2022-12-29,969104,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2024-12-26,927199,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2024-09-28,257344,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2023-05-20,202921,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2022-05-18,257344,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2022-08-14,603843,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2023-02-19,842083,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2022-07-20,730082,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2022-10-26,147795,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2023-02-13,376747,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2022-01-13,747240,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2024-11-25,747240,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2023-10-31,805995,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2023-06-01,852208,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2022-10-02,202921,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2024-04-09,459040,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2022-06-21,610841,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2023-03-23,257344,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2024-05-13,376747,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2024-01-05,761087,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2024-07-29,684492,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2023-07-05,603843,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2022-08-11,491934,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2023-10-26,730082,No,Yes,Yes,Yes,Yes,Yes,Yes
2023-12-05,669128,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2024-11-09,740803,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2024-08-17,498289,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2023-09-16,852208,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2024-11-18,257344,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2024-04-08,969104,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2023-09-10,376747,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2023-02-13,684492,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2023-07-15,725173,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2022-10-14,385905,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2024-06-02,376747,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2023-12-30,639369,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2022-06-01,376342,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2024-10-12,669128,Yes,No,Yes,Yes,Yes,Yes,Yes
2022-11-21,975958,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2023-05-16,257344,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2024-11-26,133960,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2023-11-05,927199,Yes,No,Yes,Yes,Yes,Yes,Yes
2024-08-27,417866,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2022-02-03,385905,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2023-02-24,376747,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2023-08-23,147795,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2022-02-01,684492,Yes,No,Yes,Yes,Yes,Yes,Yes
2024-12-04,417866,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2024-07-26,730082,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2024-09-07,965360,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2022-05-15,124266,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2023-01-20,603843,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2024-11-24,965360,Yes,No,Yes,Yes,Yes,Yes,Yes
2024-08-03,563945,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2024-10-16,793668,Yes,Yes,Yes,No,Yes,Yes,Yes
2024-10-15,969104,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2024-09-06,202921,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2024-03-02,833447,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2023-07-27,669128,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2024-12-24,603843,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2024-11-15,740803,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2022-02-12,679149,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2024-01-01,969104,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2022-01-21,376342,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2023-11-16,975958,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2024-03-29,684492,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2022-02-12,376342,Yes,Yes,Yes,Yes,Yes,Yes,No
2023-07-22,417866,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2023-09-26,639369,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2024-09-13,147795,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2024-12-07,491934,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2024-09-14,761087,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2023-08-03,563945,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2023-11-24,491934,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2022-12-29,610841,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2024-02-25,284331,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2023-06-09,793668,Yes,Yes,Yes,No,Yes,Yes,Yes
2022-08-16,385905,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2022-06-08,761087,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2022-11-08,755796,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2022-02-14,805995,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2024-01-03,563945,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2023-07-30,725173,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2024-01-07,761087,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2023-12-14,679149,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2022-04-07,805995,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2022-02-05,104015,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2023-09-10,104015,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2023-12-27,257344,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2022-09-12,104015,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2023-08-21,124266,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2023-07-26,833447,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2023-10-25,133960,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2022-02-28,669128,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2024-01-29,104015,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2022-08-31,805995,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2022-05-16,202921,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2023-07-26,332153,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2023-01-11,969104,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2023-10-11,563945,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2023-09-15,491934,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2023-08-02,385905,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2022-03-12,679149,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2024-05-07,147795,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2024-11-17,725173,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2023-04-10,284331,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2024-12-25,927199,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2024-05-24,761087,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2024-01-01,975958,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2023-03-15,417866,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2022-10-22,927199,Yes,No,Yes,Yes,Yes,Yes,Yes
2022-01-01,915260,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2023-07-06,725173,Yes,Yes,Yes,Yes,No,Yes,Yes
2023-05-17,639369,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2023-05-21,332153,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2023-09-28,202921,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2023-09-19,257344,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2022-03-10,257344,Yes,No,Yes,Yes,Yes,Yes,Yes
2022-04-25,385905,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2023-05-10,725173,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2024-03-26,563945,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2024-10-12,498289,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2024-02-15,610841,Yes,Yes,Yes,Yes,Yes,No,Yes
2022-10-13,915260,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2023-12-23,271604,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2023-12-16,202921,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2024-01-20,610841,Yes,Yes,Yes,Yes,Yes,No,Yes
2024-07-09,842083,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2024-03-15,376342,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2024-02-21,833447,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2023-01-28,965360,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2022-08-05,417866,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2022-03-27,834169,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2023-03-16,842083,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2023-11-23,915260,No,Yes,Yes,Yes,Yes,Yes,Yes
2023-03-25,747240,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2024-11-13,385905,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2024-02-17,610841,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2022-05-16,834169,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2024-03-10,975958,Yes,No,Yes,Yes,Yes,Yes,Yes
2024-07-07,805995,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2023-07-26,491934,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2024-10-24,679149,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2024-09-14,610841,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2023-10-04,385905,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2022-03-11,417866,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2023-06-16,965360,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2024-01-04,124266,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2022-05-18,498289,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2022-12-11,915260,Yes,Yes,Yes,Yes,Yes,Yes,No
2022-06-23,669128,Yes,No,Yes,Yes,Yes,Yes,Yes
2024-07-31,603843,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2023-02-07,975958,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2023-10-18,852208,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2023-03-01,755796,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2024-10-21,376747,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2024-10-06,969104,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2022-02-17,271604,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2022-01-26,969104,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2022-04-02,124266,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2024-05-16,133960,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2022-07-30,842083,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2023-03-02,915260,Yes,Yes,Yes,Yes,No,Yes,Yes
2023-03-28,639369,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2022-09-02,271604,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2024-02-02,969104,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2022-06-10,385905,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2023-09-10,147795,No,Yes,Yes,Yes,Yes,Yes,Yes
2022-02-28,740803,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2024-08-11,747240,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2022-04-24,417866,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2022-08-29,965360,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2024-03-23,975958,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2024-11-08,915260,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2024-10-05,915260,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2023-02-06,147795,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2024-06-20,927199,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2023-11-27,793668,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2024-05-06,747240,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2022-01-30,833447,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2023-01-23,271604,Yes,Yes,No,Yes,Yes,Yes,Yes
2022-01-04,684492,Yes,Yes,Yes,No,Yes,No,Yes
2023-11-10,104015,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2024-03-24,491934,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2024-10-16,603843,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2022-04-10,376747,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2023-11-03,747240,No,Yes,Yes,Yes,Yes,Yes,Yes
2023-01-02,834169,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2024-11-25,684492,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2022-01-11,805995,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2023-05-20,725173,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2023-12-24,927199,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2022-03-30,915260,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2022-11-10,927199,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2024-12-20,730082,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2022-10-06,730082,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2023-11-22,805995,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2023-07-23,965360,Yes,Yes,Yes,No,Yes,Yes,Yes
2023-06-06,793668,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2024-02-09,639369,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2024-11-10,133960,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2022-05-27,842083,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2022-02-12,730082,Yes,Yes,Yes,Yes,No,Yes,Yes
2023-05-02,965360,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2023-08-22,725173,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2023-05-08,133960,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2022-11-08,740803,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2022-10-26,927199,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2024-03-01,684492,No,Yes,Yes,Yes,Yes,Yes,Yes
2022-05-27,833447,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2024-02-16,725173,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2022-04-26,610841,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2024-07-25,805995,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2023-10-19,975958,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2023-04-22,376342,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2022-06-18,603843,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2022-02-03,257344,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2022-04-19,202921,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2024-12-05,740803,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2024-01-03,842083,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2023-12-11,376342,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2024-01-03,202921,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2023-07-18,284331,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2024-03-29,915260,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2024-01-13,257344,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2023-08-28,603843,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2024-11-21,610841,Yes,No,Yes,Yes,Yes,Yes,Yes
2022-07-23,761087,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2024-08-31,124266,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2023-02-19,124266,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2024-07-15,915260,Yes,Yes,Yes,Yes,Yes,Yes,No
2024-03-25,610841,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2024-07-16,730082,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2023-08-28,684492,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2023-04-15,491934,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2023-05-06,852208,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2024-04-19,563945,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2024-11-05,202921,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2023-06-05,725173,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2024-05-28,147795,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2024-07-19,610841,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2022-10-13,202921,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2024-08-28,610841,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2023-06-19,755796,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2022-05-23,147795,Yes,Yes,No,Yes,Yes,Yes,Yes
2023-10-13,740803,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2023-09-04,669128,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2024-08-06,147795,Yes,Yes,Yes,Yes,No,Yes,Yes
2024-08-19,915260,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2023-07-06,747240,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2023-07-11,202921,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2024-08-11,332153,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2023-02-07,133960,No,Yes,Yes,Yes,Yes,Yes,Yes
2022-08-15,975958,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2024-10-17,755796,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2024-05-21,793668,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2022-12-02,133960,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2024-05-01,833447,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2022-09-10,740803,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2024-09-21,740803,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2024-10-14,852208,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2024-05-24,755796,Yes,Yes,Yes,Yes,Yes,Yes,Yes
